,User,state_tod.Base.Bern,state_b_bar.norm.Base.Bern,state_a_bar.norm.Base.Bern,state_app_engage.Base.Bern,state_day_type.Base.Bern,state_bias.Base.Bern,state_tod.Adv.Bern,state_b_bar.norm.Adv.Bern,state_a_bar.norm.Adv.Bern,state_app_engage.Adv.Bern,state_day_type.Adv.Bern,state_bias.Adv.Bern,state_tod.Base.Poisson,state_b_bar.norm.Base.Poisson,state_a_bar.norm.Base.Poisson,state_app_engage.Base.Poisson,state_day_type.Base.Poisson,state_bias.Base.Poisson,state_tod.Adv.Poisson,state_b_bar.norm.Adv.Poisson,state_a_bar.norm.Adv.Poisson,state_app_engage.Adv.Poisson,state_day_type.Adv.Poisson,state_bias.Adv.Poisson
10,digitaldentalcoach+219@gmail.com,1.0194798633240374,-0.5076369929436635,-0.4191675723288808,-0.45240469766435193,0.843237255767113,1.080901026381895,-0.04202535869106493,-0.5239756066708959,-0.22937149502645873,0.524957239632907,0.5880315461484475,0.24940749997820422,0.19247588027853332,0.4571920189904781,0.15202884198700795,0.24267155187867775,4.88201787796115,-0.05360307154922685,0.42156615531459707,0.2423942940408499,-0.13611537047597058,5.077938475145155e-05,-0.2707203272848797,-0.0005263765499010474
11,digitaldentalcoach+220@gmail.com,2.7572193263913114,-0.3933059834313343,0.6989424412022565,-0.7267724384066699,-0.16072958738877682,0.7691690466542195,0.7890870716309641,-0.22147805904565573,0.26226289515628265,-0.48356923574244687,0.06155117302932723,0.45837835621875184,0.15965769826831622,-0.1723601604949002,0.3432062501120657,-0.3049191410109392,4.706549179361043,0.2520301138438348,0.003404611592808994,1.3031318072377378,-0.9155042966136225,0.8435623885271467,0.34550006041090103,0.11868898999418782
12,digitaldentalcoach+222@gmail.com,1.596148473243281,0.30525384410187617,0.12912022485960836,-0.2707614752083778,-1.2434865991928554,6.699688512610274e-05,-0.6514136202690226,-0.008022035713766465,0.18945136638943855,-0.5871926754490872,0.6030335399834431,-1.1869797484945903,0.11515030737231757,-0.2528631211992755,0.17747308440594356,-0.10983991869396868,4.721170861364735,-0.013956611684043572,0.030702980200301752,-0.04173741796641278,-0.04513460499564779,0.03498604945859594,0.043125197977533516,-0.020827161183005365
13,digitaldentalcoach+223@gmail.com,0.8120239224405094,-2.5089180836149354,-0.1967984371430401,-0.6592740235916326,0.38002574245509224,-0.162221575518276,-0.776573512559384,-0.4275608029180399,0.0695376032346943,-0.42883125646468556,0.008631041253558604,0.8473644437483462,0.05904813261817271,-0.269026978316008,-0.39398400708855336,0.027817049143146796,4.848341484275965,0.029529882254698544,0.5242620280935637,0.555252722473039,0.46095072635849316,0.33028401146284375,-0.5158277921751944,0.0015298719812624226
14,digitaldentalcoach+224@gmail.com,1.167747148347919,-1.6887106574129458,-0.49152229131345493,-0.7304399192132162,-1.1605312537504566,-0.24868431813656824,-0.288611455900347,-1.0255000683683566,0.4795378175880532,-0.04701342378025346,0.11493759666913744,0.1699048685494855,0.02320751566900422,0.12818764270784053,-0.3296521066023872,-0.029171503089289907,4.12152171121239,-0.1970151270831508,-0.20994832504470828,0.1677115007483332,0.4177959158295508,0.20176406603579383,0.20016334775293557,0.4796343758050088
15,digitaldentalcoach+225@gmail.com,2.0343599504554475,0.20875825126058306,0.09920990488128864,0.09163852289580499,-1.275741971833224,0.618759477799456,0.18758587737661728,-0.15490684150745843,0.11295814112332439,0.13891582514967485,-0.07053922566152175,0.5512667186653748,-0.0450852410551165,-0.35962081965017195,-0.04058780579647394,-0.06471450329441118,4.507650273189414,-0.06695456738355748,-0.37584677356850976,1.901166506280173,0.23256321314943543,-0.43997561450064876,1.3143898489036485,0.16287475998025958
16,digitaldentalcoach+226@gmail.com,1.0579980488563456,-0.127293321804843,0.17544737876599467,-0.2263067260122333,-1.1823297918876714,-0.5999054170997992,-0.5655985386660044,0.30757706561232867,0.3644497784130538,1.039236560039201,-0.6071912482327869,-0.6146005468134003,0.012793495899622023,0.03479522398068637,-0.0036450136154820225,0.0144022367057324,5.127256343593309,0.021979857154517276,-0.0009754529480568923,0.05870117788634216,-0.1248751754370244,0.042048747363656595,-0.1513836965638527,0.011465945248452564
17,digitaldentalcoach+227@gmail.com,-1.04543350385375,-0.7283986561476573,0.38211547822081476,-0.283421139140159,-1.194582246785825,-0.09171007551592325,-0.10472046330092263,-0.31686800630944145,0.43792622500480943,-0.3687123943179288,-0.6122807042222886,-0.09777978651835845,0.008688158577204588,0.010587687597797319,-0.021728461035483208,-0.005019432909145489,5.157205842257298,0.00558822986109268,0.004782423505137132,0.010557542104367334,-0.04040767390086728,0.006677832090720705,-0.052393763046342516,0.008303849194918977
18,digitaldentalcoach+228@gmail.com,-0.5692228590549341,-2.420791398274246,0.773125349013163,-0.20842084848033918,-1.395730946114192,0.8595396614775377,0.6765500074747285,-0.4716276832601878,0.769672910892479,-0.260559184204456,-0.1174914309614961,0.24761306006076825,0.112164588257269,-0.5690951646040072,0.33223452733962255,-0.17793852274085187,4.224676151518466,0.01344403077106093,-0.044461058607175814,0.5085646636835233,-0.34047254140125754,0.36788524130338124,0.05362756114880101,-0.06136300137987181
19,digitaldentalcoach+229@gmail.com,0.376334210546454,-2.2676746708781614,-0.8129179876939028,-1.0386249442789253,-0.857433003254424,1.446865736603357,0.09690890501766028,-1.025059274980275,-0.007819743637581526,-0.34574168719980025,-0.726517437512688,0.44739562640617353,0.03645580940850958,-0.10065062276944141,-0.11297322939504185,-0.026332387041234282,4.982259943558476,-0.21997530168446788,-0.06609528776423491,-0.2064401269304134,0.02953388938403996,-0.5411943458781762,0.07477117025745177,0.18082506987305214
20,digitaldentalcoach+230@gmail.com,-1.485060591213986,-0.8511066518744818,0.20733385610284846,0.02872417908851293,0.5703443926650937,0.42449879241095556,-0.7229067512473384,-0.7035287854956889,0.12470678523009313,-0.0013682662506353457,0.2766440289606704,-1.232660798725235,-0.003895930422942939,0.08604095217685047,0.061404393834863125,-0.005289465769747646,4.895084815989322,0.021172949184230645,-0.002710423132475917,-0.048373206833647854,-0.010766071336238503,-0.004546079080334728,-0.010755571619289393,-0.025199613555429302
21,digitaldentalcoach+232@gmail.com,0.40104497440353754,-2.187965935094135,0.7865145878233194,-0.8405768455067055,-0.12338820841977363,0.5334234587104472,0.16952333829519978,0.07200038468034677,-0.16450485455492292,0.3008390504843674,0.48808841375030937,-0.37945229335818853,-0.01171716848827977,-0.016705934733584216,0.0271695444001938,0.06539399126319692,4.806731462894635,0.011701877684073572,0.2731336823588612,0.8517039524395092,0.8945714283464092,0.08396205688537796,0.4335766116012701,0.12074300592828469
22,digitaldentalcoach+233@gmail.com,-1.773480183240039,-0.031176837690659414,-0.32493131770342293,0.13687456065770473,0.34324306334578714,1.2328051040237324,0.3070985730457666,0.7646661508488438,0.5017246615489335,0.004391584721430902,-0.32896956043433045,0.8310919363056157,-0.04777753910764561,-0.18840551033899486,0.12135808020584787,-0.06063573050960839,4.84252195240575,0.0343685522313847,0.13923024081846794,-0.03312467882350249,-0.24108754806006552,0.07009443850608986,-0.25212230304080097,0.15897298904735632
23,digitaldentalcoach+235@gmail.com,0.42661639958618247,-0.6040114051290078,0.03786794910478279,-0.8455792532655118,-0.9337443459414639,-0.8259997038166413,-0.09218162393777465,-0.19649388497849415,0.5529386745648169,0.14408457154927498,1.0661265416407146,-0.9557631016126614,-0.008039817604396097,0.14985093865992496,0.14970194434171932,0.014367116527442462,5.110484290337761,-0.06385671951534816,-0.05273567335381867,-0.223910272959052,-0.04850131815277001,-0.10308956756746687,0.2595264034027469,-0.0232771689574528
24,digitaldentalcoach+236@gmail.com,1.7011784242613375,-0.9482605280059951,0.24211788583582936,-0.028496801492371136,-1.4553864789841922,0.24944158817581163,0.8557239326868402,0.04686183197742084,0.4817535302757532,-0.7523857711496019,-0.3097345512065344,0.08345904975623877,-0.05631235599663874,-0.044150455853899116,-0.15868055464279615,-0.015473863611474565,4.882110679881994,-0.09876028444381726,0.14626031208816384,0.13610335620912123,0.0982604393802748,-0.04808222779450639,-0.1193294223515764,0.19491548156259864
25,digitaldentalcoach+238@gmail.com,0.12895452287985176,-0.22674765713311518,-0.11856349349039678,-0.15311905245272062,-1.5758803639010999,0.4561374615046576,0.465730946292695,-0.1677973445730283,-0.4005207801747614,0.0372796669877348,-0.059949146162442755,-0.4617972473792749,0.01088698097779717,-0.013468936711626866,-0.28169502468079644,0.021122983008287428,4.668552013609186,0.04154886198868486,-0.11595214925495316,-0.1277021211545916,0.3554250287799698,0.15957661218872238,0.11650562488005942,-0.023771335353804744
26,digitaldentalcoach+239@gmail.com,1.2191522441024585,-1.6257836443475944,0.4966487685694366,0.1057660263999489,-0.32572086434973674,0.08553455286922347,1.1691055182934589,-0.43887990261707005,0.626152884805638,0.056322494420798404,0.06888552974263075,-0.7421404389138135,-0.20136101155050753,-0.7902138119658333,-0.32212978503908596,0.1212603049459958,3.0146516411513584,-0.1608387348431732,0.00021434076954089738,0.7225691125977073,1.5712798223399893,-0.26604512903293637,1.4283019056293278,0.7848898005735346
27,digitaldentalcoach+240@gmail.com,0.2558411176811385,-1.644163157175472,0.19028791052569982,-0.7769670492249927,-0.6063243935295236,0.13762164977493888,-0.18245931594443668,-0.34535371689661387,-0.24594884430658068,0.4589925675333779,-0.6488066573071265,0.6005601976629089,0.33615156110136596,-0.2690806751122572,0.019982070054338857,-0.023086882785138124,4.630795989875997,0.03593685382785683,-0.1650736014432784,0.6525150352840952,-0.18534618648032322,0.20338502153384944,0.09027710069658633,0.06744847621362443
28,digitaldentalcoach+243@gmail.com,0.14588703543340695,-1.4439198912691626,-0.7570930762479313,0.30269784455814275,-0.9425422204573899,-0.3526618494610467,-0.11550812276224533,-0.39115278377535384,-0.29743655229222205,-0.40016988136520065,0.16472065303250957,0.43990749590289,-0.033623809593033384,-0.025114308465428392,0.0899691074017853,0.03884161746758885,4.956809531100925,0.04176704882246411,-0.024140536089463694,0.028545587144719387,-0.08034106357121297,-0.053827962156424235,0.04452151360908512,0.09612536455313048
29,digitaldentalcoach+249@gmail.com,0.7669243950436531,0.3944225701324424,0.8735465628745616,-0.23546362662615392,-0.6084571753348175,0.2614255778893954,0.23079655044671282,0.0039653057502682006,-0.01987753367213215,0.5891545917057391,-0.541629721473284,-0.6241879144062529,-0.023820377991256362,-0.13634563618257428,-0.0963740349786612,0.11177002949680029,3.8703911201869996,-0.005874768844443005,0.1353711832434936,-0.01762215892965351,0.10261074513786318,-0.08428803003740805,0.1067442838713547,0.010251353733843954
30,digitaldentalcoach+266@gmail.com,-0.5988788278373305,-0.92546293907624,0.5374573144358824,-0.3162138717295874,-1.7706587355699488,0.9434179770104866,0.36906233217293205,0.022586209512207755,-0.15417496534788683,0.14010305216301167,-0.5362686712614532,-0.4761775474496403,0.0006367661095812562,0.03872615222650627,-0.0031468935629748638,0.0020152504679912444,5.154330842204582,-6.648366997722532e-06,-0.017845209105467674,0.04524638290695304,0.008928828578936315,-0.0016300737844316942,-0.0302667119294048,-8.596393142406796e-06
31,digitaldentalcoach+267@gmail.com,0.5660800001537427,0.38034351873189914,0.45053749081939964,-0.08388060350317737,-1.3572749587579547,0.4258495760301479,0.44718309501736947,0.35357068646906825,-0.3873777298785626,-0.3779341153054134,0.15060585997992929,-0.3414544137270676,-0.02014020533940049,-0.007626157467865149,-0.03196708240669345,0.010410167470155364,4.864116678549311,0.008349827168218053,0.08135686730889817,0.08238085892409469,-0.08948260560991346,-0.015581015573340474,-0.07440681050848817,0.0091981436087664
32,digitaldentalcoach+268@gmail.com,-0.5740315786002236,-0.5795396221580471,-0.3801468799219593,0.14377443644398022,-0.5505361936521671,0.48221392904122207,0.16503524470721925,-0.4350579201992431,-0.12948183451361733,0.22320395693403486,-0.3733439705704444,0.47407850790123846,0.16931058459667475,-0.1977774068778737,0.3150485327476821,-0.027102076743775978,5.035787883939916,-0.14656712481428577,-0.033588926882764644,-0.01324520824334533,-0.6217309346942822,-0.06161579162550177,-0.0984695850126337,0.014595023685937049
33,digitaldentalcoach+271@gmail.com,0.8062656594281358,-0.20755262451946785,-0.052310138555971115,-0.37085247893929113,-1.116708934239623,0.33868830476351675,1.1793228766728185,0.5560638276709452,-0.21094557868027386,-0.12660111150941525,-0.16598798133587309,0.5998502624426121,0.012754609446449103,0.11270907452876736,0.07753851314229133,0.004284752755426166,4.910205644656041,-0.0416843296658423,-0.04977905546111781,-0.05455020815049994,0.3500286384642211,-0.20437002325762688,0.3538005568530403,-0.16389844056443742
34,robas+118@developers.pg.com,0.6866664226574107,-1.143608959666531,-0.8819207634923553,0.49165995545064045,-0.6273134541361667,0.019575170198896485,0.36607150099223085,0.2773192818549466,0.7091554278423233,-0.33828162955166424,-0.3048081194742049,0.22371486596173448,0.028037278259391264,0.07755056036400643,-0.05720622036610473,0.0988395317346846,4.989542602979816,-0.060966018475186394,-0.05776716195385479,-0.3588589621225966,0.25132104355441476,-0.3133906097375036,-0.059173882625209354,0.19778694243322253
35,robas+119@developers.pg.com,0.7328564412196039,-0.19193921822098356,-0.6898900273326622,0.12613724638446355,-0.2975784300345448,0.017722816827114404,-0.5954560175215728,-0.4199171862413814,0.14883983374316725,-0.8166937207449169,0.10244885782502886,1.0299034337778032,0.11112153919587237,0.045390520192236335,-0.016595571679095762,-0.195475815717707,4.670617620035386,0.18658686084271403,-0.0348448818704057,0.2151970701878529,0.041107708132322104,0.22881512991810005,0.07571048249752822,-0.05660980547066556
36,robas+120@developers.pg.com,-0.7529390939248642,0.0376094120546159,0.6380830514756398,-0.4992692973691463,-0.626015264147197,1.5262484032463408,-0.5920566955883325,-0.21256054820807538,0.5442457834544042,0.23337858915476545,-0.4461304369202568,0.7643081943713523,0.005626951732348034,0.011574921149510801,-0.06435948477213065,-0.020993861818789046,4.797762538533213,0.029503262751955677,0.025595771110492542,0.009437350949969584,0.036255869994679564,0.03655367662775149,0.004227204286981605,-0.12247860306804802
37,robas+125@developers.pg.com,0.3616675116396924,-1.498245159384868,0.48699423622961285,0.41761986886170144,-0.29658162199370686,-0.40198774362985484,-0.3655236633017287,0.30923786403203896,0.5130416292824107,-0.371873888138925,0.30749410991549797,0.002831122692995198,0.025945143746420183,-0.027097008252417606,-0.05308441401330193,0.003034077169499539,5.095717105031234,0.08036416232488719,-0.12985842896734606,-0.14581547880922877,0.11613088442468873,0.05828671157243763,0.034741093826135855,-0.021048410311964035
38,robas+126@developers.pg.com,1.8829526308229223,0.09383143165685547,0.20779607267954864,-0.25307463120256835,-0.9113109315583391,-0.22322094492142522,-0.07174073586209909,-0.5722152011130507,-0.2393300952548867,-0.36355336594570975,0.24825318989855674,0.3245506078168156,0.19025010086524752,-0.4077618230042305,0.4558639966844114,-0.21234379624994446,4.224368285257102,-0.2061685849737086,-0.02910287771426963,0.6617076373185506,-0.2420806757307601,0.4690055776289675,0.20530149860666455,-0.4116788224068968
39,robas+127@developers.pg.com,1.0872566853817365,-0.213814119074233,-0.015579524508069202,-0.6795940484821485,-0.042943888312269696,0.505464142223281,0.2499215292558162,-0.23963479665745963,0.6403361661382834,0.38981729392277104,-0.6221778506227978,-0.6147942633388157,-0.021414832391612362,0.2111487373313158,0.10485653357096704,0.004079832997912953,4.920325269978207,-0.19884371523032054,-0.3200339627966752,-0.03969788306133856,-0.24324285474916704,0.09706454923130699,-0.1758793709642621,0.31553014651159766
40,robas+128@developers.pg.com,2.974106725048159,-0.08063603635773979,1.236711869945394,-1.0498333711624024,-1.0021584968841215,-0.31257346494046123,0.5008000720360086,0.32141615670402296,0.17358456340859105,-0.3894625462399249,-0.21951702857000363,0.7777915372681152,-0.0031444318390001927,-0.16481013117176768,-0.07215580564382125,0.01992150358248888,5.166892697810075,-0.0027286456240346773,-0.05392239075216076,0.5914350175880448,-0.20597519332334,-0.09336474351144813,-0.0882949736200679,0.07048296124653694
41,robas+129@developers.pg.com,0.14046469753316562,-1.395162850879023,-0.43051440175603034,-0.45974755055482996,0.1415284470396814,-0.0764474792794555,-0.040475737831993354,-0.4341087027442469,-0.43999900577251455,-0.21263829977177795,-0.020400469690778387,-0.5393136344967506,0.018450045239612693,-0.28367374574265164,0.1797630045864288,-0.025828293045560387,5.07912252652996,0.009864828468792011,0.12806688775822356,0.24246911023776707,0.046827292125696196,0.003763031164905806,-0.1614907820858239,0.1900093663372522
42,robas+130@developers.pg.com,-1.5978598918369191,-1.6830991768919346,0.19980632816739824,0.20030413572880712,0.14843324041150194,-0.23826157224706185,0.41430636011600497,-0.015060570332188892,0.004515094504424033,-0.3511202085591113,-0.4694486280309891,0.9928509380409886,0.18769884509492993,-0.07256865062317605,-0.11821436233191593,0.08117420006893843,4.14887945718991,-0.0020283699652410892,0.025013512006692253,0.7670347381764393,-0.030935888582627802,0.09250851462498061,0.4260085576400686,-0.023971836719354784
43,robas+132@developers.pg.com,0.861430237191638,-1.3846069453421532,1.052863800275915,-0.00046517391940728006,-0.30267074718522885,-0.16137616170032137,-0.6778818186793898,0.14652286493949374,0.6960528115100019,0.34967477445904677,0.5171504660920607,-0.0344243753236477,0.010127791291635484,-0.012232966434615694,-0.0022571468538003393,0.006989386183433268,5.181065726270895,0.009369159260531968,-0.010114631329358392,0.01219254758115298,0.002333036994332264,-0.0069552141038447595,0.011917717178707031,-0.009353821792592068
44,robas+135@developers.pg.com,0.4989627697103245,0.8628663439350788,0.11714464474973182,-0.022341128244422487,-1.1246214699006774,-0.26452016728779093,-0.41469075510563463,0.24410806924201453,0.47937967993304553,-0.13397868953152745,0.15521406723997985,0.5509535845809578,0.03318940593768368,-0.05196897977096667,0.11405421933972174,0.014965101594825198,4.856180112372717,-0.07520761585159316,-0.027900415418129897,0.13966032147782,-0.13694495956981156,-0.030834222000011666,0.0511313744359133,-0.0296758510673164
45,robas+136@developers.pg.com,0.6517032114462777,-0.575193896543822,0.04024803008380788,-0.08356569438625305,0.19472626096950166,-0.39282874389781497,0.03178902651716596,0.11070421742351168,0.04785485362658181,-0.535535168880255,0.013105769284879951,1.0947748572038578,-0.22833537719026373,0.17003281386865432,0.03610487145820173,0.1295461767284108,5.109525952565463,0.017834802992674086,0.04267335126201958,-0.19438810437978837,0.03082605014454929,-0.03915760093630723,-0.1991498630013221,0.1477179930366169
46,robas+137@developers.pg.com,0.9172816114232673,0.3245759744153114,-0.20040963013330604,0.02867374231148777,-0.37433397328886425,0.16872274488901293,-0.4803658857836804,-0.41973690969979144,0.04534083455945643,0.43244960095519824,-0.1790258701645829,-0.5777277930971539,-0.09385715746454487,-0.02430840514644502,-0.08466440169529131,0.09647965774553001,5.012268409128847,0.009121827260986235,0.1765181954086888,0.014018939657019586,0.09972944355263823,0.04640099402328646,-0.0791723375539492,0.023494954701418134
47,robas+139@developers.pg.com,0.6894246676172342,-0.4270722218458875,0.27433731934393335,0.008952140284003847,0.5277872929073314,-0.2806976428223942,-0.3493808528330354,0.5567858694434648,-0.31585047621810963,0.8206797394623164,-0.34721688724227845,0.170140020620538,0.11045656310611644,-0.16501606782248648,0.13810655427235302,-0.016501736613358752,4.9482958657417795,-0.06479187318400871,0.02098580204750491,0.5697843600626202,-0.24857206083758324,0.263324853465257,-0.0067771888496317,0.13818935515941685
48,robas+140@developers.pg.com,0.7958183507318433,-1.786401393119417,0.4419798339332543,-0.006943493817399888,-0.472836634933839,0.47795464901705376,-0.40464134360860055,-0.290145451443498,0.4530601795845105,-0.24831120572115267,-0.09711085097747131,0.4546917656693601,0.05653119030478685,0.09773169541092219,-0.14439912553463258,0.026520403200120075,4.841263162224792,-0.008461120658346689,-0.0021606400469949033,-0.19400043285490765,-0.15644430016294594,-0.10250688983166288,-0.016044265078054138,0.05902324835597886
49,robas+142@developers.pg.com,-1.7582329370074457,-0.2177688438659687,-0.18840329481565918,-0.45468221439758105,0.3240995876012416,0.07007806107528064,-0.4698678774118484,-0.3303559256125085,-0.47705886366379124,-0.23332162194963244,0.38029027515732955,0.33269929148513655,0.11522916842925805,0.030440247432562045,0.2507500221849894,-0.07053318213816656,4.8391146636654,-0.07491425418721046,-0.06145414323045293,0.27606272831921974,-0.33248126731198274,-0.32201188350864884,0.05661476000295768,-0.03870461083875705
50,robas+143@developers.pg.com,0.6406447362232943,-0.8263678487638199,0.4218060743029011,0.1000181800976655,-0.8206822163430333,-0.4616233283299168,-0.2480024181428988,-0.29147802570366377,0.5374887161506541,-0.16284740780247137,0.24434685333897743,0.7064786071772714,0.053565805496434214,0.3919511313346093,-0.24155914306483237,0.1163406103600877,4.738431645208064,0.05809956987165206,0.09134115464350803,-0.20862656522929834,-0.3881365817303223,0.026960039084439114,-0.24093188356835202,-0.2651444612060049
51,robas+146@developers.pg.com,-2.5709371812130986,-0.5416082087591061,-0.12795322213709726,0.16906808459806966,2.0798868039366383,0.28228903705474273,-0.7531356903872185,0.4854727908708225,0.38946141079114993,0.2614023601906529,0.5272739394302707,0.47021540006164125,2.3890741138119993,-0.06631884935144945,-0.03648691653850101,0.005876212936490475,2.387312768955618,-0.04524077720185419,0.021730797282207583,0.09485940010711176,0.022624549354791284,-0.008639746841339847,0.020794021529475057,0.06871809442656437
52,robas+147@developers.pg.com,0.4801814711171152,-0.24684758856661396,0.05164853964446337,0.5092925429054624,0.8224112406270344,0.47737237331995647,-0.046037745453753894,-0.0684056911994334,-0.46629934912767856,0.052512374603822624,0.2720753236130944,-0.7192776971535798,-0.05321643100841498,-2.854810061349626,0.21782967603545114,0.5134854532473598,1.180179081000273,0.23495651940912193,-0.21345764793875113,-1.4046855002068632,-0.3918476522776112,-0.20523787141686747,-0.7362804663883422,-0.3632797093782818
53,robas+149@developers.pg.com,0.4378997550443254,-1.1008745989375732,-0.4994816349729374,0.3848659582664507,-0.9871240596313605,0.892396603655804,0.1410563431561097,-0.5083561281999507,-0.6380110184847296,0.03399514221145789,-0.16459152461853307,-0.7891224036961489,0.031761885585581816,-0.00439097061282409,0.01190370697653107,-0.12934078757381376,5.130426348873997,-0.00558252131246077,-0.005979798954971541,0.07143040674266993,0.1392562652806347,0.21987654916186508,0.005258748882542954,-0.0009481452222272371
